Date,Time,Temperature,Condition
2025-07-01,7:20 AM,27.0,Fair
2025-07-01,7:50 AM,28.0,Fair
2025-07-01,8:20 AM,28.0,Fair
2025-07-01,8:50 AM,29.0,Fair
2025-07-01,9:20 AM,30.0,Fair
2025-07-01,9:50 AM,31.0,Fair
2025-07-01,10:20 AM,32.0,Fair
2025-07-01,10:50 AM,32.0,Fair
2025-07-01,11:20 AM,32.0,Fair
2025-07-01,11:50 AM,32.0,Fair
2025-07-01,12:20 PM,34.0,Fair / Windy
2025-07-01,12:50 PM,34.0,Fair
2025-07-01,1:20 PM,35.0,Fair
2025-07-01,1:50 PM,36.0,Fair
2025-07-01,2:20 PM,36.0,Fair
2025-07-01,2:42 PM,37.0,Fair
2025-07-01,2:50 PM,36.0,Fair
2025-07-01,3:20 PM,36.0,Fair
2025-07-01,3:50 PM,37.0,Fair
2025-07-01,4:03 PM,36.0,Fair
2025-07-01,4:20 PM,36.0,Fair
2025-07-01,4:50 PM,37.0,Fair
2025-07-01,5:15 PM,36.0,Fair / Windy
2025-07-01,5:20 PM,36.0,Fair / Windy
2025-07-01,5:45 PM,35.0,Fair / Windy
2025-07-01,5:50 PM,35.0,Fair / Windy
2025-07-01,6:20 PM,34.0,Fair / Windy
2025-07-01,6:50 PM,34.0,Fair / Windy
2025-07-01,7:20 PM,34.0,Fair
2025-07-01,7:50 PM,34.0,Fair
2025-07-01,8:10 PM,33.0,Fair
2025-07-01,8:20 PM,33.0,Fair
2025-07-01,8:50 PM,32.0,Fair / Windy
2025-07-01,9:20 PM,32.0,Fair
2025-07-01,9:50 PM,31.0,Fair
2025-07-01,10:20 PM,30.0,Fair / Windy
2025-07-01,10:50 PM,30.0,Fair
2025-07-01,11:20 PM,29.0,Fair
2025-07-01,11:50 PM,29.0,Fair
2025-07-02,12:20 AM,29.0,Fair
2025-07-02,12:50 AM,28.0,Fair
2025-07-02,1:20 AM,28.0,Fair
2025-07-02,1:50 AM,28.0,Fair / Windy
2025-07-02,2:20 AM,27.0,Fair / Windy
2025-07-02,2:50 AM,27.0,Fair
2025-07-02,3:20 AM,26.0,Fair
2025-07-02,3:50 AM,26.0,Fair
2025-07-02,4:20 AM,26.0,Fair
2025-07-02,4:50 AM,25.0,Fair
2025-07-02,5:20 AM,25.0,Fair
2025-07-02,5:50 AM,26.0,Fair
2025-07-02,6:20 AM,25.0,Fair
2025-07-02,6:50 AM,26.0,Fair
2025-07-02,7:20 AM,26.0,Fair
2025-07-02,7:50 AM,27.0,Fair
2025-07-02,8:20 AM,27.0,Fair / Windy
2025-07-02,8:50 AM,27.0,Fair / Windy
2025-07-02,9:20 AM,28.0,Fair / Windy
2025-07-02,9:50 AM,29.0,Fair / Windy
2025-07-02,10:20 AM,30.0,Fair / Windy
2025-07-02,10:50 AM,30.0,Fair / Windy
2025-07-02,11:20 AM,31.0,Fair / Windy
2025-07-02,11:50 AM,32.0,Fair / Windy
2025-07-02,12:20 PM,33.0,Fair / Windy
2025-07-02,12:50 PM,33.0,Fair / Windy
2025-07-02,1:20 PM,33.0,Fair / Windy
2025-07-02,1:50 PM,34.0,Fair / Windy
2025-07-02,2:20 PM,34.0,Fair / Windy
2025-07-02,2:50 PM,34.0,Fair
2025-07-02,3:20 PM,34.0,Fair / Windy
2025-07-02,3:50 PM,35.0,Fair / Windy
2025-07-02,4:20 PM,35.0,Fair / Windy
2025-07-02,4:50 PM,34.0,Fair / Windy
2025-07-02,5:01 PM,34.0,Fair / Windy
2025-07-02,5:20 PM,34.0,Fair / Windy
2025-07-02,5:50 PM,34.0,Fair / Windy
2025-07-02,6:20 PM,33.0,Fair / Windy
2025-07-02,6:50 PM,32.0,Fair / Windy
2025-07-02,7:20 PM,31.0,Fair / Windy
2025-07-02,7:50 PM,30.0,Fair / Windy
2025-07-02,8:07 PM,29.0,Fair / Windy
2025-07-02,8:20 PM,29.0,Fair / Windy
2025-07-02,8:36 PM,28.0,Fair / Windy
2025-07-02,8:50 PM,28.0,Fair / Windy
2025-07-02,9:01 PM,28.0,Fair / Windy
2025-07-02,9:20 PM,27.0,Fair
2025-07-02,9:50 PM,27.0,Fair
2025-07-02,10:01 PM,26.0,Fair / Windy
2025-07-02,10:20 PM,26.0,Fair
2025-07-02,10:50 PM,26.0,Fair / Windy
2025-07-02,11:20 PM,25.0,Fair
2025-07-02,11:50 PM,25.0,Fair
2025-07-03,12:01 AM,25.0,Fair
2025-07-03,12:20 AM,25.0,Fair / Windy
2025-07-03,12:50 AM,24.0,Fair / Windy
2025-07-03,1:20 AM,24.0,Fair
2025-07-03,1:50 AM,25.0,Fair
2025-07-03,2:20 AM,24.0,Fair
2025-07-03,2:50 AM,23.0,Fair
2025-07-03,3:20 AM,24.0,Fair
2025-07-03,3:50 AM,21.0,Fair
2025-07-03,4:20 AM,21.0,Fair
2025-07-03,4:50 AM,22.0,Fair
2025-07-03,5:20 AM,20.0,Fair
2025-07-03,5:50 AM,21.0,Fair
2025-07-03,6:20 AM,21.0,Fair
2025-07-03,6:50 AM,22.0,Fair
2025-07-03,7:20 AM,23.0,Fair
2025-07-03,7:50 AM,24.0,Fair
2025-07-03,8:20 AM,25.0,Fair / Windy
2025-07-03,8:50 AM,25.0,Fair / Windy
2025-07-03,9:20 AM,26.0,Fair
2025-07-03,9:50 AM,27.0,Fair / Windy
2025-07-03,10:20 AM,28.0,Fair / Windy
2025-07-03,10:50 AM,29.0,Fair
2025-07-03,11:20 AM,30.0,Fair
2025-07-03,11:50 AM,31.0,Fair / Windy
2025-07-03,12:20 PM,31.0,Fair
2025-07-03,12:31 PM,31.0,Fair / Windy
2025-07-03,12:50 PM,32.0,Fair
2025-07-03,1:20 PM,33.0,Fair
2025-07-03,1:38 PM,32.0,Fair
2025-07-03,1:50 PM,32.0,Fair
2025-07-03,2:20 PM,33.0,Fair / Windy
2025-07-03,2:50 PM,34.0,Fair / Windy
2025-07-03,3:20 PM,34.0,Fair / Windy
2025-07-03,3:50 PM,34.0,Fair / Windy
2025-07-03,4:20 PM,34.0,Fair
2025-07-03,4:50 PM,34.0,Fair
2025-07-03,5:20 PM,35.0,Smoke
2025-07-03,5:50 PM,34.0,Smoke
2025-07-03,6:20 PM,34.0,Smoke / Windy
2025-07-03,6:50 PM,33.0,Smoke / Windy
2025-07-03,7:20 PM,32.0,Smoke / Windy
2025-07-03,7:50 PM,31.0,Smoke / Windy
2025-07-03,8:20 PM,30.0,Smoke / Windy
2025-07-03,8:50 PM,29.0,Smoke
2025-07-03,9:20 PM,28.0,Smoke
2025-07-03,9:31 PM,28.0,Smoke / Windy
2025-07-03,9:50 PM,28.0,Smoke
2025-07-03,10:20 PM,27.0,Smoke / Windy
2025-07-03,10:50 PM,27.0,Smoke
2025-07-03,11:20 PM,26.0,Smoke
2025-07-03,11:50 PM,26.0,Smoke
2025-07-04,12:20 AM,26.0,Smoke
2025-07-04,12:50 AM,26.0,Smoke
2025-07-04,1:20 AM,25.0,Smoke
2025-07-04,1:50 AM,25.0,Smoke
2025-07-04,2:20 AM,25.0,Smoke
2025-07-04,2:50 AM,25.0,Smoke
2025-07-04,3:20 AM,24.0,Smoke
2025-07-04,3:50 AM,24.0,Smoke
2025-07-04,4:20 AM,24.0,Smoke
2025-07-04,4:50 AM,22.0,Smoke
2025-07-04,5:20 AM,23.0,Smoke
2025-07-04,5:50 AM,22.0,Fair
2025-07-04,6:20 AM,23.0,Fair
2025-07-04,6:50 AM,23.0,Fair
2025-07-04,7:20 AM,24.0,Fair
2025-07-04,7:50 AM,25.0,Fair
2025-07-04,8:20 AM,26.0,Fair
2025-07-04,8:50 AM,28.0,Fair
2025-07-04,9:20 AM,29.0,Fair
2025-07-04,9:50 AM,29.0,Fair
2025-07-04,10:20 AM,30.0,Fair
2025-07-04,10:50 AM,31.0,Fair
2025-07-04,11:20 AM,31.0,Fair
2025-07-04,11:50 AM,32.0,Fair
2025-07-04,12:15 PM,32.0,Fair
2025-07-04,12:20 PM,31.0,Fair
2025-07-04,12:50 PM,33.0,Fair
2025-07-04,1:09 PM,32.0,Fair
2025-07-04,1:20 PM,32.0,Fair
2025-07-04,1:50 PM,33.0,Fair
2025-07-04,2:20 PM,33.0,Fair / Windy
2025-07-04,2:50 PM,34.0,Fair
2025-07-04,3:20 PM,34.0,Fair / Windy
2025-07-04,3:50 PM,34.0,Fair
2025-07-04,4:20 PM,35.0,Fair / Windy
2025-07-04,4:50 PM,34.0,Fair / Windy
2025-07-04,5:20 PM,34.0,Fair / Windy
2025-07-04,5:50 PM,33.0,Fair / Windy
2025-07-04,6:20 PM,33.0,Fair / Windy
2025-07-04,6:50 PM,33.0,Fair / Windy
2025-07-04,7:20 PM,33.0,Fair / Windy
2025-07-04,7:50 PM,32.0,Fair
2025-07-04,8:20 PM,31.0,Fair
2025-07-04,8:50 PM,30.0,Fair
2025-07-04,9:20 PM,30.0,Fair
2025-07-04,9:50 PM,29.0,Fair
2025-07-04,10:20 PM,29.0,Fair
2025-07-04,10:50 PM,29.0,Fair
2025-07-04,11:20 PM,29.0,Fair
2025-07-04,11:50 PM,28.0,Fair
2025-07-05,12:20 AM,28.0,Fair
2025-07-05,12:50 AM,28.0,Fair
2025-07-05,1:20 AM,26.0,Fair
2025-07-05,1:50 AM,26.0,Fair
2025-07-05,2:20 AM,25.0,Fair
2025-07-05,2:50 AM,26.0,Fair
2025-07-05,3:20 AM,25.0,Fair
2025-07-05,3:50 AM,25.0,Fair
2025-07-05,4:20 AM,24.0,Fair
2025-07-05,4:50 AM,24.0,Fair
2025-07-05,5:20 AM,24.0,Fair
2025-07-05,5:50 AM,22.0,Fair
2025-07-05,6:20 AM,23.0,Fair
2025-07-05,6:50 AM,24.0,Fair
2025-07-05,7:20 AM,24.0,Fair
2025-07-05,7:50 AM,26.0,Fair
2025-07-05,8:20 AM,26.0,Fair
2025-07-05,8:50 AM,27.0,Fair
2025-07-05,9:20 AM,28.0,Fair
2025-07-05,9:50 AM,29.0,Fair
2025-07-05,10:20 AM,31.0,Fair
2025-07-05,10:50 AM,31.0,Fair
2025-07-05,11:20 AM,32.0,Fair
2025-07-05,11:50 AM,33.0,Fair
2025-07-05,12:20 PM,33.0,Fair
2025-07-05,12:50 PM,34.0,Fair
2025-07-05,1:20 PM,34.0,Fair
2025-07-05,1:50 PM,35.0,Fair
2025-07-05,2:20 PM,36.0,Fair
2025-07-05,2:50 PM,35.0,Fair
2025-07-05,3:20 PM,36.0,Fair
2025-07-05,3:50 PM,36.0,Fair
2025-07-05,4:20 PM,36.0,Fair
2025-07-05,4:50 PM,36.0,Fair
2025-07-05,5:20 PM,36.0,Fair
2025-07-05,5:50 PM,36.0,Fair
2025-07-05,6:20 PM,36.0,Fair
2025-07-05,6:50 PM,35.0,Fair
2025-07-05,7:20 PM,35.0,Fair
2025-07-05,7:50 PM,34.0,Fair
2025-07-05,8:20 PM,33.0,Fair
2025-07-05,8:50 PM,31.0,Fair
2025-07-05,9:20 PM,30.0,Fair
2025-07-05,9:50 PM,29.0,Fair
2025-07-05,10:20 PM,27.0,Fair
2025-07-05,10:50 PM,25.0,Fair
2025-07-05,11:20 PM,25.0,Fair
2025-07-05,11:50 PM,24.0,Fair
2025-07-06,12:20 AM,24.0,Fair
2025-07-06,12:50 AM,23.0,Fair
2025-07-06,1:20 AM,22.0,Fair
2025-07-06,1:50 AM,20.0,Fair
2025-07-06,2:20 AM,20.0,Fair
2025-07-06,2:50 AM,20.0,Fair
2025-07-06,3:20 AM,21.0,Fair
2025-07-06,3:50 AM,21.0,Fair
2025-07-06,4:20 AM,22.0,Fair
2025-07-06,4:50 AM,23.0,Fair
2025-07-06,5:20 AM,19.0,Fair
2025-07-06,5:50 AM,18.0,Fair
2025-07-06,6:20 AM,19.0,Fair
2025-07-06,6:50 AM,21.0,Fair
2025-07-06,7:20 AM,24.0,Fair
2025-07-06,7:50 AM,26.0,Fair
2025-07-06,8:20 AM,26.0,Fair
2025-07-06,8:50 AM,28.0,Fair
2025-07-06,9:20 AM,29.0,Fair
2025-07-06,9:50 AM,30.0,Fair
2025-07-06,10:20 AM,31.0,Fair
2025-07-06,10:50 AM,32.0,Fair
2025-07-06,11:20 AM,33.0,Fair
2025-07-06,11:50 AM,33.0,Fair
2025-07-06,12:20 PM,34.0,Fair
2025-07-06,12:50 PM,35.0,Fair
2025-07-06,1:20 PM,36.0,Fair
2025-07-06,1:50 PM,36.0,Fair
2025-07-06,2:20 PM,36.0,Fair
2025-07-06,2:50 PM,36.0,Fair
2025-07-06,3:20 PM,37.0,Fair
2025-07-06,3:50 PM,37.0,Fair
2025-07-06,4:20 PM,37.0,Fair
2025-07-06,4:50 PM,37.0,Fair
2025-07-06,5:20 PM,37.0,Fair
2025-07-06,5:50 PM,37.0,Fair
2025-07-06,6:20 PM,36.0,Fair
2025-07-06,6:50 PM,35.0,Fair
2025-07-06,7:20 PM,34.0,Fair
2025-07-06,7:50 PM,31.0,Fair
2025-07-06,8:20 PM,30.0,Fair
2025-07-06,8:50 PM,28.0,Fair
2025-07-06,9:20 PM,28.0,Fair
2025-07-06,9:50 PM,26.0,Fair
2025-07-06,10:20 PM,25.0,Fair
2025-07-06,10:50 PM,24.0,Fair
2025-07-06,11:20 PM,24.0,Fair
2025-07-06,11:50 PM,23.0,Fair
2025-07-07,12:20 AM,23.0,Fair
2025-07-07,12:50 AM,22.0,Fair
2025-07-07,1:20 AM,22.0,Fair
2025-07-07,1:50 AM,22.0,Fair
2025-07-07,2:20 AM,21.0,Fair
2025-07-07,2:50 AM,20.0,Fair
2025-07-07,3:20 AM,19.0,Fair
2025-07-07,3:50 AM,19.0,Fair
2025-07-07,4:20 AM,19.0,Fair
2025-07-07,4:50 AM,19.0,Fair
2025-07-07,5:20 AM,19.0,Fair
2025-07-07,5:50 AM,19.0,Fair
2025-07-07,6:20 AM,19.0,Fair
2025-07-07,6:50 AM,20.0,Fair
2025-07-07,7:20 AM,22.0,Fair
2025-07-07,7:50 AM,23.0,Fair
2025-07-07,8:20 AM,25.0,Fair
2025-07-07,8:50 AM,27.0,Fair
2025-07-07,9:20 AM,28.0,Fair
2025-07-07,9:50 AM,30.0,Fair
2025-07-07,10:20 AM,30.0,Fair
2025-07-07,10:50 AM,33.0,Fair
2025-07-07,11:20 AM,34.0,Fair
2025-07-07,11:50 AM,34.0,Fair
2025-07-07,12:20 PM,36.0,Fair
2025-07-07,12:50 PM,37.0,Fair
2025-07-07,1:20 PM,36.0,Fair
2025-07-07,1:50 PM,37.0,Fair
2025-07-07,2:20 PM,37.0,Fair
2025-07-07,2:50 PM,37.0,Fair
2025-07-07,3:20 PM,37.0,Fair
2025-07-07,3:50 PM,38.0,Fair
2025-07-07,4:20 PM,37.0,Fair
2025-07-07,4:50 PM,37.0,Fair
2025-07-07,5:20 PM,37.0,Fair
2025-07-07,5:50 PM,36.0,Fair
2025-07-07,6:20 PM,36.0,Fair
2025-07-07,6:50 PM,34.0,Fair
2025-07-07,7:20 PM,33.0,Fair
2025-07-07,7:50 PM,32.0,Fair
2025-07-07,8:20 PM,30.0,Fair
2025-07-07,8:50 PM,29.0,Fair
2025-07-07,9:20 PM,28.0,Fair
2025-07-07,9:50 PM,27.0,Fair
2025-07-07,10:20 PM,27.0,Fair
2025-07-07,10:50 PM,26.0,Fair
2025-07-07,11:20 PM,23.0,Fair
2025-07-07,11:50 PM,24.0,Fair
2025-07-08,12:20 AM,22.0,Fair
2025-07-08,12:50 AM,22.0,Fair
2025-07-08,1:20 AM,22.0,Fair
2025-07-08,1:50 AM,21.0,Fair
2025-07-08,2:20 AM,20.0,Fair
2025-07-08,2:50 AM,21.0,Fair
2025-07-08,3:20 AM,21.0,Fair
2025-07-08,3:50 AM,20.0,Fair
2025-07-08,4:20 AM,20.0,Fair
2025-07-08,4:50 AM,19.0,Fair
2025-07-08,5:20 AM,19.0,Fair
2025-07-08,5:50 AM,20.0,Fair
2025-07-08,6:20 AM,19.0,Fair
2025-07-08,6:50 AM,20.0,Fair
2025-07-08,7:20 AM,22.0,Fair
2025-07-08,7:50 AM,23.0,Fair
2025-07-08,8:20 AM,25.0,Fair
2025-07-08,8:50 AM,26.0,Fair
2025-07-08,9:20 AM,29.0,Fair
2025-07-08,9:50 AM,30.0,Fair
2025-07-08,10:20 AM,31.0,Fair
2025-07-08,10:50 AM,33.0,Fair
2025-07-08,11:20 AM,34.0,Fair
2025-07-08,11:50 AM,34.0,Fair
2025-07-08,12:20 PM,36.0,Fair
2025-07-08,12:50 PM,36.0,Fair
2025-07-08,1:20 PM,37.0,Fair
2025-07-08,1:50 PM,37.0,Fair
2025-07-08,2:20 PM,38.0,Fair
2025-07-08,2:50 PM,38.0,Fair
2025-07-08,3:20 PM,38.0,Fair
2025-07-08,3:50 PM,38.0,Fair
2025-07-08,4:20 PM,38.0,Fair
2025-07-08,4:50 PM,39.0,Fair
2025-07-08,5:20 PM,38.0,Fair / Windy
2025-07-08,5:50 PM,38.0,Fair
2025-07-08,6:20 PM,37.0,Fair
2025-07-08,6:50 PM,36.0,Fair
2025-07-08,7:20 PM,35.0,Fair
2025-07-08,7:50 PM,34.0,Fair
2025-07-08,8:20 PM,32.0,Fair
2025-07-08,8:50 PM,32.0,Fair
2025-07-08,9:20 PM,31.0,Fair
2025-07-08,9:50 PM,30.0,Fair
2025-07-08,10:20 PM,29.0,Fair
2025-07-08,10:50 PM,26.0,Fair
2025-07-08,11:20 PM,25.0,Fair
2025-07-08,11:50 PM,24.0,Fair
2025-07-09,12:20 AM,24.0,Fair
2025-07-09,12:50 AM,23.0,Fair
2025-07-09,1:20 AM,22.0,Fair
2025-07-09,1:50 AM,22.0,Fair
2025-07-09,2:20 AM,22.0,Fair
2025-07-09,2:50 AM,19.0,Fair
2025-07-09,3:20 AM,21.0,Fair
2025-07-09,3:50 AM,20.0,Fair
2025-07-09,4:20 AM,20.0,Fair
2025-07-09,4:50 AM,20.0,Fair
2025-07-09,5:20 AM,19.0,Fair
2025-07-09,5:50 AM,19.0,Fair
2025-07-09,6:20 AM,19.0,Fair
2025-07-09,6:50 AM,20.0,Fair
2025-07-09,7:20 AM,22.0,Fair
2025-07-09,7:50 AM,25.0,Fair
2025-07-09,8:20 AM,26.0,Fair
2025-07-09,8:50 AM,27.0,Fair
2025-07-09,9:20 AM,29.0,Fair
2025-07-09,9:50 AM,31.0,Fair
2025-07-09,10:20 AM,32.0,Fair
2025-07-09,10:50 AM,33.0,Fair
2025-07-09,11:20 AM,35.0,Fair
2025-07-09,11:50 AM,37.0,Fair
2025-07-09,12:20 PM,36.0,Fair
2025-07-09,12:50 PM,37.0,Fair
2025-07-09,1:20 PM,37.0,Fair
2025-07-09,1:50 PM,37.0,Fair
2025-07-09,2:20 PM,38.0,Fair
2025-07-09,2:50 PM,38.0,Fair
2025-07-09,3:20 PM,38.0,Fair
2025-07-09,3:50 PM,38.0,Fair
2025-07-09,4:20 PM,38.0,Fair
2025-07-09,4:50 PM,38.0,Fair
2025-07-09,5:20 PM,38.0,Fair
2025-07-09,5:50 PM,37.0,Fair
2025-07-09,6:20 PM,37.0,Fair
2025-07-09,6:50 PM,37.0,Fair
2025-07-09,7:20 PM,36.0,Fair
2025-07-09,7:50 PM,35.0,Fair
2025-07-09,8:20 PM,33.0,Fair
2025-07-09,8:50 PM,32.0,Fair
2025-07-09,9:20 PM,31.0,Fair
2025-07-09,9:50 PM,30.0,Fair
2025-07-09,10:20 PM,28.0,Fair
2025-07-09,10:50 PM,28.0,Fair
2025-07-09,11:20 PM,27.0,Fair
2025-07-09,11:50 PM,27.0,Fair
2025-07-10,12:20 AM,26.0,Fair
2025-07-10,12:50 AM,26.0,Fair
2025-07-10,1:20 AM,25.0,Fair
2025-07-10,1:50 AM,24.0,Fair
2025-07-10,2:20 AM,24.0,Fair
2025-07-10,2:50 AM,23.0,Fair
2025-07-10,3:20 AM,23.0,Fair
2025-07-10,3:50 AM,22.0,Fair
2025-07-10,4:20 AM,23.0,Fair
2025-07-10,4:50 AM,22.0,Fair
2025-07-10,5:20 AM,21.0,Fair
2025-07-10,5:50 AM,22.0,Fair
2025-07-10,6:20 AM,22.0,Fair
2025-07-10,6:50 AM,25.0,Fair
2025-07-10,7:20 AM,27.0,Fair
2025-07-10,7:50 AM,28.0,Fair
2025-07-10,8:20 AM,29.0,Fair
2025-07-10,8:50 AM,30.0,Fair
2025-07-10,9:20 AM,31.0,Fair
2025-07-10,9:50 AM,32.0,Fair
2025-07-10,10:20 AM,32.0,Fair
2025-07-10,10:50 AM,33.0,Fair
2025-07-10,11:20 AM,34.0,Fair
2025-07-10,11:50 AM,35.0,Fair
2025-07-10,12:20 PM,35.0,Fair
2025-07-10,12:50 PM,35.0,Fair
2025-07-10,1:20 PM,35.0,Fair
2025-07-10,1:50 PM,35.0,Fair / Windy
2025-07-10,2:20 PM,35.0,Fair / Windy
2025-07-10,2:50 PM,34.0,Fair / Windy
2025-07-10,3:20 PM,34.0,Fair / Windy
2025-07-10,3:50 PM,34.0,Fair / Windy
2025-07-10,4:20 PM,33.0,Fair / Windy
2025-07-10,4:50 PM,32.0,Fair / Windy
2025-07-10,5:20 PM,32.0,Fair / Windy
2025-07-10,5:50 PM,32.0,Fair / Windy
2025-07-10,6:20 PM,31.0,Fair / Windy
2025-07-10,6:50 PM,30.0,Fair / Windy
2025-07-10,7:20 PM,30.0,Fair / Windy
2025-07-10,7:50 PM,29.0,Fair / Windy
2025-07-10,8:20 PM,28.0,Fair / Windy
2025-07-10,8:50 PM,28.0,Fair / Windy
2025-07-10,9:20 PM,27.0,Fair
2025-07-10,9:50 PM,27.0,Fair
2025-07-10,10:20 PM,27.0,Fair / Windy
2025-07-10,10:50 PM,26.0,Fair
2025-07-10,11:20 PM,26.0,Fair
2025-07-10,11:50 PM,25.0,Fair
2025-07-11,12:20 AM,25.0,Fair
2025-07-11,12:50 AM,25.0,Fair
2025-07-11,1:20 AM,25.0,Fair
2025-07-11,1:50 AM,25.0,Fair
2025-07-11,2:20 AM,24.0,Fair
2025-07-11,2:50 AM,23.0,Fair
2025-07-11,3:20 AM,22.0,Fair
2025-07-11,3:50 AM,22.0,Fair
2025-07-11,4:20 AM,21.0,Fair
2025-07-11,4:50 AM,21.0,Fair
2025-07-11,5:20 AM,20.0,Fair
2025-07-11,5:50 AM,20.0,Fair
2025-07-11,6:20 AM,21.0,Fair
2025-07-11,6:50 AM,21.0,Fair
2025-07-11,7:20 AM,23.0,Fair
2025-07-11,7:50 AM,26.0,Fair
2025-07-11,8:20 AM,27.0,Fair
2025-07-11,8:50 AM,27.0,Fair
2025-07-11,9:20 AM,28.0,Fair
2025-07-11,9:50 AM,28.0,Fair
2025-07-11,10:20 AM,29.0,Fair
2025-07-11,10:50 AM,30.0,Fair
2025-07-11,11:20 AM,30.0,Fair
2025-07-11,11:50 AM,31.0,Fair
2025-07-11,12:20 PM,31.0,Fair
2025-07-11,12:50 PM,32.0,Fair
2025-07-11,1:20 PM,33.0,Fair
2025-07-11,1:50 PM,33.0,Fair
2025-07-11,2:20 PM,33.0,Fair / Windy
2025-07-11,2:50 PM,34.0,Fair / Windy
2025-07-11,3:20 PM,34.0,Fair / Windy
2025-07-11,3:50 PM,33.0,Fair
2025-07-11,4:20 PM,34.0,Fair
2025-07-11,4:50 PM,33.0,Fair
2025-07-11,5:20 PM,33.0,Fair / Windy
2025-07-11,5:50 PM,32.0,Fair / Windy
2025-07-11,6:20 PM,32.0,Fair / Windy
2025-07-11,6:50 PM,31.0,Fair
2025-07-11,7:20 PM,31.0,Fair
2025-07-11,7:50 PM,30.0,Fair / Windy
2025-07-11,8:20 PM,30.0,Fair
2025-07-11,8:50 PM,30.0,Fair
2025-07-11,9:20 PM,29.0,Fair
2025-07-11,9:50 PM,28.0,Fair
2025-07-11,10:20 PM,27.0,Fair
2025-07-11,10:50 PM,25.0,Fair
2025-07-11,11:20 PM,24.0,Fair
2025-07-11,11:50 PM,24.0,Fair
2025-07-12,12:20 AM,24.0,Fair
2025-07-12,12:50 AM,23.0,Fair
2025-07-12,1:20 AM,22.0,Fair
2025-07-12,1:50 AM,22.0,Fair
2025-07-12,2:20 AM,22.0,Fair
2025-07-12,2:50 AM,22.0,Fair
2025-07-12,3:20 AM,21.0,Fair
2025-07-12,3:50 AM,22.0,Fair
2025-07-12,4:20 AM,24.0,Fair
2025-07-12,4:50 AM,24.0,Fair
2025-07-12,5:20 AM,24.0,Fair
2025-07-12,5:50 AM,24.0,Fair
2025-07-12,6:20 AM,24.0,Fair
2025-07-12,6:50 AM,25.0,Fair
2025-07-12,7:20 AM,25.0,Fair
2025-07-12,7:50 AM,26.0,Fair
2025-07-12,8:20 AM,27.0,Fair
2025-07-12,8:50 AM,27.0,Fair
2025-07-12,9:20 AM,28.0,Fair
2025-07-12,9:50 AM,28.0,Fair
2025-07-12,10:20 AM,29.0,Fair
2025-07-12,10:50 AM,30.0,Fair
2025-07-12,11:20 AM,31.0,Fair
2025-07-12,11:50 AM,31.0,Fair
2025-07-12,12:20 PM,32.0,Fair
2025-07-12,12:50 PM,32.0,Fair
2025-07-12,1:20 PM,33.0,Fair
2025-07-12,1:50 PM,33.0,Fair
2025-07-12,2:20 PM,34.0,Fair
2025-07-12,2:50 PM,33.0,Fair
2025-07-12,3:20 PM,34.0,Fair / Windy
2025-07-12,3:50 PM,34.0,Fair / Windy
2025-07-12,4:20 PM,34.0,Fair / Windy
2025-07-12,4:50 PM,33.0,Fair / Windy
2025-07-12,5:20 PM,33.0,Fair / Windy
2025-07-12,5:50 PM,33.0,Fair
2025-07-12,6:20 PM,33.0,Fair / Windy
2025-07-12,6:50 PM,32.0,Fair / Windy
2025-07-12,7:20 PM,32.0,Fair / Windy
2025-07-12,7:50 PM,31.0,Fair
2025-07-12,8:20 PM,31.0,Fair / Windy
2025-07-12,8:50 PM,31.0,Fair / Windy
2025-07-12,9:20 PM,30.0,Fair
2025-07-12,9:50 PM,29.0,Fair
2025-07-12,10:20 PM,29.0,Fair
2025-07-12,10:50 PM,29.0,Fair
2025-07-12,11:20 PM,28.0,Fair
2025-07-12,11:50 PM,28.0,Fair
2025-07-13,12:20 AM,27.0,Fair
2025-07-13,12:50 AM,28.0,Fair
2025-07-13,1:20 AM,27.0,Fair
2025-07-13,1:50 AM,27.0,Fair
2025-07-13,2:20 AM,26.0,Fair
2025-07-13,2:50 AM,27.0,Fair
2025-07-13,3:20 AM,26.0,Fair
2025-07-13,3:50 AM,25.0,Fair
2025-07-13,4:20 AM,25.0,Fair
2025-07-13,4:50 AM,24.0,Fair
2025-07-13,5:20 AM,24.0,Fair
2025-07-13,5:50 AM,24.0,Fair
2025-07-13,6:20 AM,25.0,Fair
2025-07-13,6:50 AM,25.0,Fair
2025-07-13,7:20 AM,26.0,Fair
2025-07-13,7:50 AM,26.0,Fair
2025-07-13,8:20 AM,27.0,Fair
2025-07-13,8:50 AM,28.0,Fair
2025-07-13,9:20 AM,28.0,Fair
2025-07-13,9:50 AM,29.0,Fair / Windy
2025-07-13,10:20 AM,30.0,Fair / Windy
2025-07-13,10:50 AM,30.0,Fair / Windy
2025-07-13,11:02 AM,31.0,Fair / Windy
2025-07-13,11:20 AM,31.0,Fair / Windy
2025-07-13,11:50 AM,32.0,Fair / Windy
2025-07-13,12:01 PM,33.0,Fair
2025-07-13,12:20 PM,33.0,Fair / Windy
2025-07-13,12:50 PM,33.0,Fair
2025-07-13,1:20 PM,34.0,Fair
2025-07-13,1:50 PM,35.0,Fair
2025-07-13,2:20 PM,35.0,Fair
2025-07-13,2:50 PM,36.0,Fair
2025-07-13,3:20 PM,37.0,Fair
2025-07-13,3:50 PM,37.0,Fair
2025-07-13,4:20 PM,37.0,Fair
2025-07-13,4:50 PM,37.0,Fair
