TARIH_DATE,GUN_TIPI,MEVSIM,CALISMA_DURUMU,AY_ADI,GUN_BILGISI,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,KAZA_SAYISI
2023-07-10,Hafta İçi,Yaz,İş Günü,July,Monday,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,13
2023-07-11,Hafta İçi,Yaz,İş Günü,July,Tuesday,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,12
2023-07-12,Hafta İçi,Yaz,İş Günü,July,Wednesday,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,12
2023-07-13,Hafta İçi,Yaz,İş Günü,July,Thursday,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,9
2023-07-14,Hafta İçi,Yaz,İş Günü,July,Friday,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,10
2023-07-15,Resmi Tatil,Yaz,Tatil Günü,July,Saturday,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,6
2023-07-16,Hafta Sonu,Yaz,Tatil Günü,July,Sunday,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,5
2023-07-17,Hafta İçi,Yaz,İş Günü,July,Monday,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,13
2023-07-18,Hafta İçi,Yaz,İş Günü,July,Tuesday,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,13
2023-07-19,Hafta İçi,Yaz,İş Günü,July,Wednesday,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10
2023-07-20,Hafta İçi,Yaz,İş Günü,July,Thursday,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,8
2023-07-21,Hafta İçi,Yaz,İş Günü,July,Friday,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,12
2023-07-22,Hafta Sonu,Yaz,Tatil Günü,July,Saturday,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,8
2023-07-23,Hafta Sonu,Yaz,Tatil Günü,July,Sunday,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,4.0,3
2023-07-24,Hafta İçi,Yaz,İş Günü,July,Monday,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,19.0,17
2023-07-25,Hafta İçi,Yaz,İş Günü,July,Tuesday,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,11.0,10
2023-07-26,Hafta İçi,Yaz,İş Günü,July,Wednesday,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8.0,9
2023-07-27,Hafta İçi,Yaz,İş Günü,July,Thursday,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,8.0,8
2023-07-28,Hafta İçi,Yaz,İş Günü,July,Friday,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,20.0,14
2023-07-29,Hafta Sonu,Yaz,Tatil Günü,July,Saturday,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,16.0,11
2023-07-30,Hafta Sonu,Yaz,Tatil Günü,July,Sunday,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,3.0,4
2023-07-31,Hafta İçi,Yaz,İş Günü,July,Monday,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,13.0,22
2023-08-01,Hafta İçi,Yaz,İş Günü,August,Tuesday,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12.0,17
2023-08-02,Hafta İçi,Yaz,İş Günü,August,Wednesday,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,12.0,12
2023-08-03,Hafta İçi,Yaz,İş Günü,August,Thursday,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,9.0,9
2023-08-04,Hafta İçi,Yaz,İş Günü,August,Friday,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,10.0,7
2023-08-05,Hafta Sonu,Yaz,Tatil Günü,August,Saturday,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,6.0,6
2023-08-06,Hafta Sonu,Yaz,Tatil Günü,August,Sunday,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,5.0,3
2023-08-07,Hafta İçi,Yaz,İş Günü,August,Monday,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,13.0,14
2023-08-08,Hafta İçi,Yaz,İş Günü,August,Tuesday,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,13.0,8
2023-08-09,Hafta İçi,Yaz,İş Günü,August,Wednesday,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,10.0,7
2023-08-10,Hafta İçi,Yaz,İş Günü,August,Thursday,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8.0,3
2023-08-11,Hafta İçi,Yaz,İş Günü,August,Friday,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,12.0,8
2023-08-12,Hafta Sonu,Yaz,Tatil Günü,August,Saturday,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,8.0,6
2023-08-13,Hafta Sonu,Yaz,Tatil Günü,August,Sunday,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,3.0,3
2023-08-14,Hafta İçi,Yaz,İş Günü,August,Monday,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,17.0,13
2023-08-15,Hafta İçi,Yaz,İş Günü,August,Tuesday,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,10.0,11
2023-08-16,Hafta İçi,Yaz,İş Günü,August,Wednesday,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,9.0,5
2023-08-17,Hafta İçi,Yaz,İş Günü,August,Thursday,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,8.0,5
2023-08-18,Hafta İçi,Yaz,İş Günü,August,Friday,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,14.0,7
2023-08-19,Hafta Sonu,Yaz,Tatil Günü,August,Saturday,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,11.0,3
2023-08-20,Hafta Sonu,Yaz,Tatil Günü,August,Sunday,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,4.0,1
2023-08-21,Hafta İçi,Yaz,İş Günü,August,Monday,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,22.0,13
2023-08-22,Hafta İçi,Yaz,İş Günü,August,Tuesday,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,17.0,14
2023-08-23,Hafta İçi,Yaz,İş Günü,August,Wednesday,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,12.0,10
2023-08-24,Hafta İçi,Yaz,İş Günü,August,Thursday,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,9.0,14
2023-08-25,Hafta İçi,Yaz,İş Günü,August,Friday,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,7.0,12
2023-08-26,Hafta Sonu,Yaz,Tatil Günü,August,Saturday,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,6.0,10
2023-08-27,Hafta Sonu,Yaz,Tatil Günü,August,Sunday,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,3.0,8
2023-08-28,Hafta İçi,Yaz,İş Günü,August,Monday,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,14.0,8
2023-08-29,Hafta İçi,Yaz,İş Günü,August,Tuesday,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,8.0,4
2023-08-30,Resmi Tatil,Yaz,Tatil Günü,August,Wednesday,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,7.0,2
2023-08-31,Hafta İçi,Yaz,İş Günü,August,Thursday,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,3.0,11
2023-09-01,Hafta İçi,Sonbahar,İş Günü,September,Friday,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,8.0,6
2023-09-02,Hafta Sonu,Sonbahar,Tatil Günü,September,Saturday,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,6.0,9
2023-09-04,Hafta İçi,Sonbahar,İş Günü,September,Monday,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,3.0,9
2023-09-05,Hafta İçi,Sonbahar,İş Günü,September,Tuesday,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,13.0,4
2023-09-06,Hafta İçi,Sonbahar,İş Günü,September,Wednesday,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11.0,7
2023-09-07,Hafta İçi,Sonbahar,İş Günü,September,Thursday,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,5.0,11
2023-09-08,Hafta İçi,Sonbahar,İş Günü,September,Friday,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,5.0,10
2023-09-09,Hafta Sonu,Sonbahar,Tatil Günü,September,Saturday,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,7.0,3
2023-09-10,Hafta Sonu,Sonbahar,Tatil Günü,September,Sunday,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,3.0,4
2023-09-11,Hafta İçi,Sonbahar,İş Günü,September,Monday,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,1.0,6
2023-09-12,Hafta İçi,Sonbahar,İş Günü,September,Tuesday,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,13.0,10
2023-09-13,Hafta İçi,Sonbahar,İş Günü,September,Wednesday,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,14.0,5
2023-09-14,Hafta İçi,Sonbahar,İş Günü,September,Thursday,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,10.0,8
2023-09-15,Hafta İçi,Sonbahar,İş Günü,September,Friday,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,14.0,3
2023-09-16,Hafta Sonu,Sonbahar,Tatil Günü,September,Saturday,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,12.0,5
2023-09-17,Hafta Sonu,Sonbahar,Tatil Günü,September,Sunday,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10.0,5
2023-09-18,Hafta İçi,Sonbahar,İş Günü,September,Monday,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,8.0,10
2023-09-19,Hafta İçi,Sonbahar,İş Günü,September,Tuesday,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8.0,5
2023-09-20,Hafta İçi,Sonbahar,İş Günü,September,Wednesday,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,4.0,8
2023-09-21,Hafta İçi,Sonbahar,İş Günü,September,Thursday,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,2.0,14
2023-09-22,Hafta İçi,Sonbahar,İş Günü,September,Friday,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,11.0,6
2023-09-23,Hafta Sonu,Sonbahar,Tatil Günü,September,Saturday,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,6.0,6
2023-09-24,Hafta Sonu,Sonbahar,Tatil Günü,September,Sunday,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,9.0,3
2023-09-25,Hafta İçi,Sonbahar,İş Günü,September,Monday,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,9.0,10
2023-09-26,Hafta İçi,Sonbahar,İş Günü,September,Tuesday,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,4.0,6
2023-09-27,Hafta İçi,Sonbahar,İş Günü,September,Wednesday,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,7.0,7
2023-09-28,Hafta İçi,Sonbahar,İş Günü,September,Thursday,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,11.0,8
2023-09-29,Hafta İçi,Sonbahar,İş Günü,September,Friday,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,10.0,9
2023-09-30,Hafta Sonu,Sonbahar,Tatil Günü,September,Saturday,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,3.0,6
2023-10-01,Hafta Sonu,Sonbahar,Tatil Günü,October,Sunday,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,4.0,1
2023-10-02,Hafta İçi,Sonbahar,İş Günü,October,Monday,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,6.0,5
2023-10-03,Hafta İçi,Sonbahar,İş Günü,October,Tuesday,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,10.0,11
2023-10-04,Hafta İçi,Sonbahar,İş Günü,October,Wednesday,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,7
2023-10-05,Hafta İçi,Sonbahar,İş Günü,October,Thursday,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,8.0,7
2023-10-06,Hafta İçi,Sonbahar,İş Günü,October,Friday,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,3.0,11
2023-10-07,Hafta Sonu,Sonbahar,Tatil Günü,October,Saturday,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,5.0,6
2023-10-09,Hafta İçi,Sonbahar,İş Günü,October,Monday,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,5.0,3
2023-10-10,Hafta İçi,Sonbahar,İş Günü,October,Tuesday,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,10.0,14
2023-10-11,Hafta İçi,Sonbahar,İş Günü,October,Wednesday,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,5.0,13
2023-10-12,Hafta İçi,Sonbahar,İş Günü,October,Thursday,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,8.0,7
2023-10-13,Hafta İçi,Sonbahar,İş Günü,October,Friday,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,14.0,11
2023-10-14,Hafta Sonu,Sonbahar,Tatil Günü,October,Saturday,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,6.0,7
2023-10-15,Hafta Sonu,Sonbahar,Tatil Günü,October,Sunday,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,6.0,2
2023-10-16,Hafta İçi,Sonbahar,İş Günü,October,Monday,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,3.0,9
2023-10-17,Hafta İçi,Sonbahar,İş Günü,October,Tuesday,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,10.0,12
2023-10-18,Hafta İçi,Sonbahar,İş Günü,October,Wednesday,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,6.0,18
2023-10-19,Hafta İçi,Sonbahar,İş Günü,October,Thursday,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,7.0,4
2023-10-20,Hafta İçi,Sonbahar,İş Günü,October,Friday,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,8.0,8
2023-10-21,Hafta Sonu,Sonbahar,Tatil Günü,October,Saturday,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,9.0,7
2023-10-22,Hafta Sonu,Sonbahar,Tatil Günü,October,Sunday,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,6.0,5
2023-10-23,Hafta İçi,Sonbahar,İş Günü,October,Monday,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,1.0,18
2023-10-24,Hafta İçi,Sonbahar,İş Günü,October,Tuesday,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,5.0,11
2023-10-25,Hafta İçi,Sonbahar,İş Günü,October,Wednesday,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,11.0,3
2023-10-26,Hafta İçi,Sonbahar,İş Günü,October,Thursday,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,7.0,8
2023-10-27,Hafta İçi,Sonbahar,İş Günü,October,Friday,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,7.0,11
2023-10-28,Resmi Tatil,Sonbahar,Tatil Günü,October,Saturday,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,11.0,3
2023-10-29,Resmi Tatil,Sonbahar,Tatil Günü,October,Sunday,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,6.0,3
2023-10-30,Hafta İçi,Sonbahar,İş Günü,October,Monday,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,3.0,4
2023-10-31,Hafta İçi,Sonbahar,İş Günü,October,Tuesday,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,14.0,4
2023-11-01,Hafta İçi,Sonbahar,İş Günü,November,Wednesday,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,13.0,16
2023-11-02,Hafta İçi,Sonbahar,İş Günü,November,Thursday,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,7.0,10
